listing_id,raw_title,raw_date,raw_venue,source,wrong_day_noise
L000314,Cleveland Cavaliers at San Antonio Spurs,December 30,FBC,scraped_feed_c,False
L000315,CLE at SAS,12/30/25,,scraped_feed_b,False
L000316,Toronto Raptors vs Utah Jazz,2/1/26,Scotiabank Arena,official_feed,False
L000317,utah jazx at toronto raptors,2026-02-01,,scraped_feed_c,False
L000318,Utah Jazz at Toronto Raptors,2/1/2026,Scotiabank Arena Toronto,scraped_feed_c,False
L000319,Toronto Raptors vs Utah Jazz,February 1,Scotiabank Arena,official_feed,False
L000320,Brooklyn Nets at New Orleans Pelicans,,Smoothie King Center New Orleans,scraped_feed_b,False
L000321,Brooklyn Nets at New Orleans Pelicans,January 15,Smoothie King Center,official_feed,False
L000322,Brooklyn Nets at New Orleans Pelicans,1/15/26,Smoothie King Center,partner_feed_a,False
L000323,Brooklyn Nets vs New Orleans Pelicans,2026-01-15,Smoothie King Center,official_feed,False
L000324,Denver Nuggets at Utah Jazz,3/3/26,Delta Center,partner_feed_a,False
L000325,DEN at UTA,"March 3, 2026",Delta Center,partner_feed_a,False
L000326,DEN at UTA,"March 3, 2026",Delta Center,partner_feed_a,False
L000327,UTA vsEDN,3/3/2026,Delta Center,scraped_feed_c,False
L000328,SAS VS YNK,2026-03-01,Madison Square Garden Arena,scraped_feed_c,False
L000329,SAS AT NYK,3/1/26,MSG,scraped_feed_c,False
L000330,New York Knicks vs San Antonio Spurs,March 1,Madison Square Garden,official_feed,False
L000331,new york knicks vs san antonio spurs,3/1/2026,The Garden,partner_feed_a,False
L000332,Detroit Pistons at Houston Rockets,10/25/2025,Toyota Center (Houston),official_feed,False
L000333,Houston Rockets vs Detroit Pistons,October 25,Toyota Center (Houston),official_feed,False
L000334,  DETVS  HOU ,October 25,Toyota Center (Houston),scraped_feed_c,False
L000335,Detroit Pistons at Houston Rockets,10/25/25,Toyota Center (Houston),official_feed,False
L000336,MIL v. NYK,10/29/25,Fiserv Forum,scraped_feed_c,False
L000337,Milwaukee Bucks vs New York Knicks,October 29,Fiserv Forum,official_feed,False
L000338,IL vs NYK,10/29/25,Fiserv Forum Milwaukee,scraped_feed_b,False
L000339,MIL vs NYK,10/29/2025,,partner_feed_a,False
L000340,POR v. MIA,11/9/25,Kaseya Center,scraped_feed_b,False
L000341,ia vs por,,American Airlines Arena,scraped_feed_c,False
L000342,Miami Heat vs Portland Trail Blazers,11/9/25,Kaseya Center,official_feed,False
L000343,portland trail blazers vs miami heat,November 9,Kaseya Center,partner_feed_a,False
L000344,NYK VS PHI,,Madison Square Garden,scraped_feed_c,False
L000345,philadelphia 76ers vs new york knicks,12/20/25,Madison Square Garden,scraped_feed_c,False
L000346,  Philadelphia  76ers at New York Knicks ,12/20/25,M,scraped_feed_b,False
L000347,NYK vs PHI,12/20/25,Madison Square Garden,partner_feed_a,False
L000348,Los Angeles Chargers at Dallas Cowboys,December 21,AT&T Stadium,official_feed,False
L000349,LAC at DAL,December 21,CS,scraped_feed_c,False
L000350,Los Angeles Chargers at Dallas Cowboys,2025-12-21,,partner_feed_a,False
L000351,Dallas Cowboys v. Los Angeles Chargers,December 21,AT&T Stadium,scraped_feed_b,False
L000352,CAH @ MIL,"January 3, 2026",Bradley Center,scraped_feed_b,False
L000353,  CHARLOTTE  HORNETS AT MILWAUKEE BUCKS ,2026-01-03,FF,scraped_feed_b,False
L000354,Charlotte&nbsp;Hornets vs Milwaukee Bucks,1/3/26,,scraped_feed_c,False
L000355,MIL vs CHA,1/3/2026,Fiserv Forum,partner_feed_a,False
L000356,CHI vs MIN,"December 30, 2025",United Center,partner_feed_a,False
L000357,MIN @ CHI,"December 30, 2025",UCC,scraped_feed_c,False
L000358,CHI vs MIN,"December 30, 2025",United Center Chicago,scraped_feed_b,False
L000359,CHI vs MIN,12/31/2025,United Center,scraped_feed_c,True
L000360,Houston Rockets vs Sacramento Kings,12/4/25,Toyota Center (Houston),scraped_feed_c,False
L000361,hu&nbsp;vs sc,12/4/25,Toyota Center (Houston),scraped_feed_c,False
L000362,Houston Rockets vs Sacramento Kings,12/4/25,Toyota Center (Houston),partner_feed_a,False
L000363,Houston Rockets v. Sacramento Kings,"December 6, 2025",Toyota Center (Houston),scraped_feed_b,True
L000364,Atlanta Hawks vs Memphis Grizzlies,2025-10-12,FedExForum,official_feed,False
L000365,ATL VS MEM,10/12/25,FedExForum,partner_feed_a,False
L000366,Memphis Grizzlies vs Atlanta Hawks,10/12/25,FedExForum,official_feed,False
L000367,Memphis Grizzlies vs Atlanta Hawks,"October 12, 2025",,partner_feed_a,False
L000368,NYK a SAC,January 15,Golden 1 Center,scraped_feed_c,False
L000369,SAC vs NYK,1/16/26,Golden 1 Center,scraped_feed_b,True
L000370,New York Knicks vs Sacramento Kings,January 15,Golden 1 Center,official_feed,False
L000371,  New  York Knicks at Sacramento Kings ,1/15/26,Golden 1 Center Sacramento,scraped_feed_c,False
L000372,CLE vs CHA,2026-02-21,Time Warner Cable Arena,scraped_feed_c,False
L000373,Charlotte Hornets vs Cleveland Cavaliers,,Spectrum Center,partner_feed_a,False
L000374,Cleveland Cavaliers at Charlotte Hornets,2026-02-21,Spectrum Center,partner_feed_a,False
L000375,CHA VS CLE,2/21/2026,Spectrum Center,scraped_feed_b,False
L000376,HOU at IND,November 30,Lucas Oil Stadium,partner_feed_a,False
L000377,IND vs HOU,11/30/25,Lucas Oil Stadium,partner_feed_a,False
L000378,IND VS HOU,"November 30, 2025",Lucas Oil Stadium,scraped_feed_c,False
L000379,Houston Texans vs Indianapolis Colts,11/30/2025,Lucas Oil Stadium,scraped_feed_c,False
L000380,mai @ nop,,New Orleans Arena,scraped_feed_c,False
L000381,nop v. mia,February 14,New Orleans Arena,scraped_feed_b,True
L000382,Miami Heat vs New Orleans Pelicans,"February 12, 2026",,partner_feed_a,False
L000383,MIA AT ONP,February 13,,scraped_feed_c,True
L000384,atlanta falcons at new england patriots,November 2,Gillette,partner_feed_a,False
L000385,New England Patriots v. Atlanta Falcons,2025-11-02,,scraped_feed_c,False
L000386,ATL AT NE,11/2/25,Gillette Stadium,partner_feed_a,False
L000387,N s ATL,2025-11-02,Gillette,scraped_feed_b,False
L000388,Golden State Warriors at Phoenix Suns,2026-04-18,Mortgage Matchup Center,official_feed,False
L000389,phx v. gsw,2026-04-18,,scraped_feed_c,False
L000390,GOLDEN STATE WARRIORS AT PHOENIX SUNS,,Mortgage Matchup Center,partner_feed_a,False
L000391,Golden&nbsp;State Warorirs vs Phoenix Suns,April 18,Mortgage Matchup Center,scraped_feed_b,False
L000392,TORONTO RAPTORS VS MIAMI HEAT,December 16,Kaseya Center,partner_feed_a,False
L000393,  TOR  v. MIA ,12/16/25,FTX Arena,scraped_feed_b,False
L000394,Miami Heat vs Toronto Raptors,12/16/2025,Kaseya Center,official_feed,False
L000395,Toronto Raptors @ Miami Heat,2025-12-18,Kaseya Center,scraped_feed_c,True
L000396,Utah Jazz vs Portland Trail Blazers,"October 30, 2025",Delta Center,official_feed,False
L000397,POR at UTA,10/30/25,Delta Center,partner_feed_a,False
L000398,  POR  v. UTA ,October 30,Vivint Arena,scraped_feed_b,False
L000399,POR vs UTA,October 30,,partner_feed_a,False
L000400,Minnesota Timberwolves vs Washington Wizards,11/20/25,Target Center,official_feed,False
L000401,washington wizards vs minnesota timberwolves,2025-11-20,Target Center,partner_feed_a,False
L000402,Washington Wizards vs Minnesota Timberwolves,2025-11-20,Target Center,scraped_feed_b,False
L000403,Washington Wizards vs Minnesota Timberwolves,11/20/2025,Target Center,official_feed,False
L000404,  PHI  va PHX ,,Mortgage Matchup Center,scraped_feed_c,False
L000405,Philadelphia 76ers vs Phoenix Suns,2/8/26,Mortgage Matchup Center,official_feed,False
L000406,PHX vs PHI,2026-02-08,Mortgage Matchup Center,partner_feed_a,False
L000407,Philadelphia 76ers vs Phoenix Suns,February 8,Mortgage Matchup Center,official_feed,False
L000408,Portland Trail Blazers vs Denver Nuggets,"April 7, 2026",Ball Arena,official_feed,False
L000409,Denver Nuggets vs Portland Trail Blazers,2026-04-07,Ball Arena,official_feed,False
L000410,Denver Nuggets vs Portland Trail Blazers,2026-04-07,Ball Arena,official_feed,False
L000411,den vs por,"April 7, 2026",Ball Arena,scraped_feed_c,False
L000412,  CHI  @ ORL ,2025-10-25,,scraped_feed_c,False
L000413,Chicago Bulls vs Orlando Magic,"October 25, 2025",Kia Center,partner_feed_a,False
L000414,Orlando Magic vs Chicago Bulls,10/25/2025,Kia Center,official_feed,False
L000415,Chicago Bulls vs Orlando Magic,10/25/2025,Kia Center,scraped_feed_c,False
L000416,TOR vs PHX,March 13,Scotiabank Arena,partner_feed_a,False
L000417,Phoenix Suns vs Toronto Raptors,3/13/26,Air Canada Centre,partner_feed_a,False
L000418,Phoenux Suns s Toronto Raptors,2026-03-13,Scotiabank Arena,scraped_feed_b,False
L000419,PHX v. TOR,2026-03-14,SA,scraped_feed_b,True
L000420,Denver Nuggets vs New York Knicks,3/7/2026,Ball Arena,official_feed,False
L000421,New York Knicks at Denver Nuggets,March 7,,partner_feed_a,False
L000422,Denver Nuggets vs New York Knicks,3/7/2026,Ball Arena,official_feed,False
L000423,New York Knicks at Denver Nuggets,3/7/2026,Ball Arena,official_feed,False
L000424,Charlotte Hornets at LA Clippers,January 13,Intuit Dome,partner_feed_a,False
L000425,LA Clippers vs Charlotte Hornets,1/13/2026,Intuit Dome,official_feed,False
L000426,LA Clippers vs CHA,1/13/26,Intuit Dome Los Angeles,partner_feed_a,False
L000427,Charlotte Hornets vs LA Clippers,January 13,Intuit Dome,official_feed,False
L000428,UT AVS DA,2025-10-14,EnergySolutions Arena,scraped_feed_b,False
L000429,DAL vs UTA,"October 14, 2025",Delta Center,scraped_feed_b,False
L000430,DAL at UTA,"October 14, 2025",Delta Center,partner_feed_a,False
L000431,Utah Jazz vs Dallas Mavericks,2025-10-14,Delta Center,official_feed,False
L000432,  Detroit  Pistons vs San Antonio Spurs ,"February 24, 2026",Little Caesars Arena,scraped_feed_b,False
L000433,San Antonio Spurs at Detroit Pistons,2026-02-24,Little Caesars Arena,official_feed,False
L000434,San Antonio Spurs at Detroit Pistons,2/24/2026,Little Caesars Arena,official_feed,False
L000435,San Antonio Spurs at Detroit Pistons,2026-02-24,Little Caesars Arena,official_feed,False
L000436,Clevelan dBrwons vs Green Bay Packers,9/22/25,Huntington Bank Field,scraped_feed_b,True
L000437,GREEN BAY PACKERS VS CLEVELAND BROWNS,"September 21, 2025",Cleveland Browns Stadium,scraped_feed_c,False
L000438,CLE vs GB,2025-09-21,Huntington Bank Field,scraped_feed_b,False
L000439,  CLE  vs GB ,9/21/25,,scraped_feed_b,False
L000440,MAat BUF,2025-09-19,,scraped_feed_c,False
L000441,Miami Dolphins at Buffalo Bills,9/19/25,Highmark Stadium (Old),official_feed,False
L000442,Miami Dolphins v. Buffalo Bills,"September 19, 2025",Highmark Stadium (Old),scraped_feed_b,False
L000443,Buffalo Bills vs Miami Dolphins,"September 19, 2025",Highmark Stadium (Old),partner_feed_a,False
L000444,Charlotte Hornets vs Boston Celtics,3/5/2026,TD Garden Boston,partner_feed_a,False
L000445,CHA vs BOS,"March 5, 2026",TD Garden,partner_feed_a,False
L000446,  Charlotte  Hornets vs Boston Celtics ,March 5,TD Garden,scraped_feed_b,False
L000447,CHA vs BOS,3/5/2026,,scraped_feed_c,False
L000448,GSW v. DN,2026-03-30,BA,scraped_feed_c,False
L000449,gsw at den,3/30/2026,Pepsi Center,partner_feed_a,False
L000450,golden state warriors vs denver nuggets,3/30/2026,Ball Arena Denver,partner_feed_a,False
L000451,Golden State Warriors vs Denver Nuggets,"March 30, 2026",Ball Arena,official_feed,False
L000452,Boston Celtics vs Philadelphia 76ers,10/31/25,Xfinity Mobile Arena,official_feed,False
L000453,  phi  vs obs ,2025-10-31,,scraped_feed_b,False
L000454,BOSTON CELTICS AT PHILADELPHIA 76ERS,2025-10-31,Xfinity Mobile Arena,partner_feed_a,False
L000455,Philadelphia 76ers vs Boston Celtics,2025-10-31,Xfinity Mobile Arena,official_feed,False
L000456,PHX vs OKC,2026-04-13,Paycom Center,partner_feed_a,False
L000457,PHX vs OKC,,Chesapeake Energy Arena,partner_feed_a,False
L000458,Phoenix Suns at Oklahoma City Thunder,4/13/2026,Paycom Center,official_feed,False
L000459,Phoenix Suns vs Oklahoma City Thunder,4/13/26,Paycom Center,official_feed,False
L000460,CRA vs MI,10/5/2025,Bank of America Stadium,scraped_feed_b,False
L000461,MIA at CAR,10/5/25,Bank of America Stadium,partner_feed_a,False
L000462,Miami Dolphins vs Carolina Panthers,October 5,Bank of America Stadium,official_feed,False
L000463,Miami Dolphins vs Carolina Panthers,10/5/2025,Bank of America Stadium,partner_feed_a,False
L000464,ATL VS DET,3/25/2026,Little Caesars Arena Detroit,partner_feed_a,False
L000465,Atalnta Hawks vs Detroit Psitons,3/25/26,Little Caesars Arena Detroit,scraped_feed_c,False
L000466,Atlanta Hawks vs Detroit Pistons,3/25/2026,,partner_feed_a,False
L000467,Detroit Pistons vs Atlanta Hawks,2026-03-25,Little Caesars Arena,official_feed,False
L000468,gsw vs bkn,3/26/2026,Chase Center Arena,partner_feed_a,False
L000469,BKN vs GSW,March 26,Chase Center Arena,partner_feed_a,False
L000470,Brooklyn Nets at Golden State Warriors,3/26/26,Chase Center,partner_feed_a,False
L000471,GOLDEN STATE WARRIORS VS BROOKLYN NETS,3/26/26,Chase Center,scraped_feed_c,False
L000472,Indiana Pacers v. Charlotte Hoenets,4/3/26,Spectrum Center,scraped_feed_c,False
L000473,Indiana Pacers at Charlotte Hornets,2026-04-03,Spectrum Center,official_feed,False
L000474,Indiana Pacers at Charlotte Hornets,April 3,Spectrum Center,official_feed,False
L000475,Indiana Pacers at Charlotte Hornets,,Spectrum Center,scraped_feed_c,False
L000476,Baltimore Ravens vs Pittsburgh Steelers,1/5/2026,Acrisure Stadium,official_feed,False
L000477,vAL vs PIT,January 5,AS,scraped_feed_c,False
L000478,Baltimore Ravens vs Pittsburgh Steelers,2026-01-05,Heinz Field,scraped_feed_b,False
L000479,Pittsburgh Steelers vs Baltimore Ravens,"January 5, 2026",,official_feed,False
L000480,  MI  KVS CHA ,December 30,,scraped_feed_c,False
L000481,Milwaukee Bucks @ Charlotte Hornets,"December 30, 2025",,scraped_feed_c,False
L000482,CHARLOTTE HORNETS VS MILWAUKEE BUCKS,December 30,Spectrum Center,scraped_feed_b,False
L000483,Milwaukee Bucks vs Charlotte Hornets,"December 30, 2025",Spectrum Center,scraped_feed_b,False
L000484,San Antonio Spurs vs Sacramento Kings,11/16/25,Frost Bank Center,partner_feed_a,False
L000485,Sacramento Kings vs San Antonio Spurs,2025-11-17,Frost Bank Center,scraped_feed_c,True
L000486,Sacramento Kings at San Antonio Spurs,"November 16, 2025",,scraped_feed_c,False
L000487,San Antonio Spurs vs Sacramento Kings,"November 16, 2025",Frost Bank Center,official_feed,False
L000488,Miami Dolphins vs New England Patriots,,Gillette Stadium,scraped_feed_b,False
L000489,New England Patriots vs Miami Dolphins,1/4/26,Gillette Stadium,official_feed,False
L000490,New England Patriots vs Miami Dolphins,January 4,Gillette Stadium,scraped_feed_b,False
L000491,Miami Dolphins vs New England Patriots,1/4/26,Gillette Stadium,official_feed,False
L000492,Arizona Cardinals vs Cincinnati Bengals,,PS,scraped_feed_c,False
L000493,Arizona Cardinals at Cincinnati Bengals,2025-12-28,Paycor Stadium,partner_feed_a,False
L000494,arizona cardinals at cincinnati bengals,2025-12-28,Paycor Stadium,scraped_feed_b,False
L000495,Cincinnati Bengals vs Arizona Cardinal,December 28,Paycor Stadium,scraped_feed_c,False
L000496,Sactamento Kings v. Memphis Grizzlies,12/1/2025,Golden 1 Center,scraped_feed_b,False
L000497,  SACRAMENTO  KINGS VS MEMPHIS GRIZZLIS ,2025-12-01,Golden 1 Center,scraped_feed_c,False
L000498,SAC vs MEM,2025-12-01,Golden 1 Center,partner_feed_a,False
L000499,Memphis Grizzlies at Sacramento Kings,12/1/2025,,partner_feed_a,False
L000500,JAX vs CAR,9/7/25,EverBank Stadium,partner_feed_a,False
L000501,JAX sv CAt,2025-09-07,EverBank Stadium,scraped_feed_c,False
L000502,Jacksonville Jaguars vs Carolina Panthers,2025-09-07,EverBank Stadium,official_feed,False
L000503,Jacksonville Jaguars vs Carolina Panthers,"September 7, 2025",,partner_feed_a,False
L000504,OKLAHOMA CITY THUNDER AT PHOENIX SUNS,January 5,,scraped_feed_c,False
L000505,Phoenix Suns vs Oklahoma City Thunder,1/5/2026,Mortgage Matchup Center,scraped_feed_c,False
L000506,PHX v. OKC,2026-01-05,MMC,scraped_feed_b,False
L000507,Phoenix Suns vs Oklahoma City Thunder,1/5/26,Mortgage Matchup Center,official_feed,False
L000508,Los Angeles Rams v. aCorlina Panthers,2025-11-30,BAS,scraped_feed_b,False
L000509,Carolina Panthers v. Los Angeles Rams,11/30/2025,BAS,scraped_feed_b,False
L000510,Los Angeles Rams vs Carolina Panthers,11/30/25,Bank of America Stadium,official_feed,False
L000511,LAR vs CAR,November 30,Bank of America Stadium,partner_feed_a,False
L000512,GB AT PIT,2025-10-27,Acrisure Stadium,scraped_feed_c,False
L000513,Pittsburgh Steelers vs Green Bay Packers,"October 27, 2025",Acrisure Stadium,official_feed,False
L000514,Green Bay Packers at Pittsburgh Steelers,2025-10-27,Heinz Field,partner_feed_a,False
L000515,Green Bay Packers vs Pittsburgh Steelers,10/27/25,Acrisure Stadium,official_feed,False
L000516,BO vs ORL,November 9,Kia Center,scraped_feed_b,False
L000517,BOS vs ORL,11/9/25,Amway Center,partner_feed_a,False
L000518,BOS vs ORL,,Kia Center,scraped_feed_c,False
L000519,BOSTON CELTICS AT ORLANDO MAGIC,2025-11-09,Kia Center,scraped_feed_c,False
L000520,TB at LAR,November 24,SoFi Stadium,partner_feed_a,False
L000521,Tampa Bay Buccaneers vs Los Angeles Rams,"November 24, 2025",SoFi Stadium,official_feed,False
L000522,Los Angeles Rams vs Tampa Bay Buccaneers,November 24,SoFi Stadium Los Angeles,scraped_feed_b,False
L000523,Tampa Bay Buccaneers at Los Angeles Rams,11/24/2025,SoFi Stadium,official_feed,False
L000524,Philadelphia 76ers at Boston Celtics,"May 2, 2026",TD Garden,official_feed,False
L000525,BOS vs PHI,5/2/26,,scraped_feed_b,False
L000526,Philadelphia 76ers at Boston Celtics,May 2,TD Garden,official_feed,False
L000527,Philadelphia 76ers at Boston Celtics,2026-05-02,TD Garden,official_feed,False
L000528,LAL ATUTA,11/24/2025,,scraped_feed_b,False
L000529,LAL @ UTA,,,scraped_feed_b,False
L000530,Utah Jazz vs Los Angeles Lakers,"November 24, 2025",Delta Center,official_feed,False
L000531,UTA&nbsp;bs ALL,"November 24, 2025",,scraped_feed_b,False
L000532,sac vs okc,2025-11-20,Paycom Center,scraped_feed_b,False
L000533,OKC VS SAC,11/20/2025,Paycom Center,partner_feed_a,False
L000534,Sacramento Kings vs Oklahoma City Thunder,November 20,Paycom Center,official_feed,False
L000535,SACRAMENTO KINGS VS OKLAHOMA CITY THUNDER,"November 20, 2025",Paycom Center,partner_feed_a,False
L000536,Sacramento Kings vs LA Clippers,April 6,Golden 1 Center Sacramento,partner_feed_a,False
L000537,LA Clippers vs Sacramento Kings,"April 6, 2026",Golden 1 Center,official_feed,False
L000538,ssc vs la cliopers,4/6/26,GC,scraped_feed_b,False
L000539,LA Clippers vs Sacramento Kings,2026-04-06,Golden 1 Center,official_feed,False
L000540,IND at SAS,October 18,Frost Bank Center,partner_feed_a,False
