listing_id,true_event_id
L005013,nba_401812487
L005014,nba_401812487
L005015,nba_401812487
L005016,nba_401809945
L005017,nba_401809945
L005018,nba_401809945
L005019,nba_401809945
L005020,nba_401810324
L005021,nba_401810324
L005022,nba_401810324
L005023,nba_401810324
L005024,nfl_401772621
L005025,nfl_401772621
L005026,nfl_401772621
L005027,nfl_401772621
L005028,nfl_401772949
L005029,nfl_401772949
L005030,nfl_401772949
L005031,nfl_401772949
L005032,nba_401809960
L005033,nba_401809960
L005034,nba_401809960
L005035,nba_401809960
L005036,nfl_401772867
L005037,nfl_401772867
L005038,nfl_401772867
L005039,nfl_401772867
L005040,nfl_401772854
L005041,nfl_401772854
L005042,nfl_401772854
L005043,nfl_401772854
L005044,nba_401810784
L005045,nba_401810784
L005046,nba_401810784
L005047,nba_401810784
L005048,nba_401810298
L005049,nba_401810298
L005050,nba_401810298
L005051,nba_401810298
L005052,nba_401810210
L005053,nba_401810210
L005054,nba_401810210
L005055,nba_401810210
L005056,nba_401810460
L005057,nba_401810460
L005058,nba_401810460
L005059,nba_401810460
L005060,nba_401809836
L005061,nba_401809836
L005062,nba_401809836
L005063,nba_401809836
L005064,nba_401810984
L005065,nba_401810984
L005066,nba_401810984
L005067,nba_401810984
L005068,nba_401810335
L005069,nba_401810335
L005070,nba_401810335
L005071,nba_401810335
L005072,nba_401810315
L005073,nba_401810315
L005074,nba_401810315
L005075,nba_401810315
L005076,nfl_401772803
L005077,nfl_401772803
L005078,nfl_401772803
L005079,nfl_401772803
L005080,nfl_401772868
L005081,nfl_401772868
L005082,nfl_401772868
L005083,nfl_401772868
L005084,nba_401810054
L005085,nba_401810054
L005086,nba_401810054
L005087,nba_401810054
L005088,nba_401810071
L005089,nba_401810071
L005090,nba_401810071
L005091,nba_401810071
L005092,nfl_401772909
L005093,nfl_401772909
L005094,nfl_401772909
L005095,nfl_401772909
L005096,nba_401810101
L005097,nba_401810101
L005098,nba_401810101
L005099,nba_401810101
L005100,nba_401810047
L005101,nba_401810047
L005102,nba_401810047
L005103,nba_401810047
L005104,nba_401810371
L005105,nba_401810371
L005106,nba_401810371
L005107,nba_401810371
L005108,nba_401810882
L005109,nba_401810882
L005110,nba_401810882
L005111,nba_401810882
L005112,nba_401812684
L005113,nba_401812684
L005114,nba_401812684
L005115,nba_401812684
L005116,nfl_401772865
L005117,nfl_401772865
L005118,nfl_401772865
L005119,nfl_401772865
L005120,nba_401810998
L005121,nba_401810998
L005122,nba_401810998
L005123,nba_401810998
L005124,nba_401810377
L005125,nba_401810377
L005126,nba_401810377
L005127,nba_401810377
L005128,nba_401810860
L005129,nba_401810860
L005130,nba_401810860
L005131,nba_401810860
L005132,nfl_401772794
L005133,nfl_401772794
L005134,nfl_401772794
L005135,nfl_401772794
L005136,nfl_401772753
L005137,nfl_401772753
L005138,nfl_401772753
L005139,nfl_401772753
L005140,nba_401810341
L005141,nba_401810341
L005142,nba_401810341
L005143,nba_401810341
L005144,nba_401810509
L005145,nba_401810509
L005146,nba_401810509
L005147,nba_401810509
L005148,nba_401810263
L005149,nba_401810263
L005150,nba_401810263
L005151,nba_401810263
L005152,nba_401869397
L005153,nba_401869397
L005154,nba_401869397
L005155,nba_401869397
L005156,nba_401810468
L005157,nba_401810468
L005158,nba_401810468
L005159,nba_401810468
L005160,nba_401810097
L005161,nba_401810097
L005162,nba_401810097
L005163,nba_401810097
L005164,nba_401811053
L005165,nba_401811053
L005166,nba_401811053
L005167,nba_401811053
L005168,nba_401810785
L005169,nba_401810785
L005170,nba_401810785
L005171,nba_401810785
L005172,nba_401836750
L005173,nba_401836750
L005174,nba_401836750
L005175,nba_401836750
L005176,nba_401810848
L005177,nba_401810848
L005178,nba_401810848
L005179,nba_401810848
L005180,nba_401809509
L005181,nba_401809509
L005182,nba_401809509
L005183,nba_401809509
L005184,nba_401810039
L005185,nba_401810039
L005186,nba_401810039
L005187,nba_401810039
L005188,nba_401810900
L005189,nba_401810900
L005190,nba_401810900
L005191,nba_401810900
L005192,nba_401811018
L005193,nba_401811018
L005194,nba_401811018
L005195,nba_401811018
L005196,nba_401810686
L005197,nba_401810686
L005198,nba_401810686
L005199,nba_401810686
L005200,nba_401812687
L005201,nba_401812687
L005202,nba_401812687
L005203,nba_401812687
L005204,nba_401809507
L005205,nba_401809507
L005206,nba_401809507
L005207,nba_401809507
L005208,nfl_401772864
L005209,nfl_401772864
L005210,nfl_401772864
L005211,nfl_401772864
L005212,nba_401810684
L005213,nba_401810684
L005214,nba_401810684
L005215,nba_401810684
L005216,nba_401810372
L005217,nba_401810372
L005218,nba_401810372
L005219,nba_401810372
L005220,nba_401810094
L005221,nba_401810094
L005222,nba_401810094
L005223,nba_401810094
L005224,nfl_401772630
L005225,nfl_401772630
L005226,nfl_401772630
L005227,nfl_401772630
L005228,nba_401869393
L005229,nba_401869393
L005230,nba_401869393
L005231,nba_401869393
L005232,nba_401810251
L005233,nba_401810251
L005234,nba_401810251
L005235,nba_401810251
L005236,nba_401810401
L005237,nba_401810401
L005238,nba_401810401
L005239,nba_401810401
L005240,nba_401810212
L005241,nba_401810212
L005242,nba_401810212
L005243,nba_401810212
L005244,nba_401810292
L005245,nba_401810292
L005246,nba_401810292
L005247,nba_401810292
L005248,nba_401810405
L005249,nba_401810405
L005250,nba_401810405
L005251,nba_401810405
L005252,nba_401810817
L005253,nba_401810817
L005254,nba_401810817
L005255,nba_401810817
L005256,nba_401810904
L005257,nba_401810904
L005258,nba_401810904
L005259,nba_401810904
L005260,nfl_401772818
L005261,nfl_401772818
L005262,nfl_401772818
L005263,nfl_401772818
L005264,nba_401810610
L005265,nba_401810610
L005266,nba_401810610
L005267,nba_401810610
L005268,nba_401810013
L005269,nba_401810013
L005270,nba_401810013
L005271,nba_401810013
L005272,nba_401811014
L005273,nba_401811014
L005274,nba_401811014
L005275,nba_401811014
L005276,nba_401809940
L005277,nba_401809940
L005278,nba_401809940
L005279,nba_401809940
L005280,nba_401810858
L005281,nba_401810858
L005282,nba_401810858
L005283,nba_401810858
L005284,nba_401810935
L005285,nba_401810935
L005286,nba_401810935
L005287,nba_401810935
L005288,nba_401810267
L005289,nba_401810267
L005290,nba_401810267
L005291,nba_401810267
L005292,nba_401810913
L005293,nba_401810913
L005294,nba_401810913
L005295,nba_401810913
L005296,nba_401810080
L005297,nba_401810080
L005298,nba_401810080
L005299,nba_401810080
L005300,nba_401810578
L005301,nba_401810578
L005302,nba_401810578
L005303,nba_401810578
L005304,nba_401810244
L005305,nba_401810244
L005306,nba_401810244
L005307,nba_401810244
L005308,nba_401809993
L005309,nba_401809993
L005310,nba_401809993
L005311,nba_401809993
L005312,nba_401810963
L005313,nba_401810963
L005314,nba_401810963
L005315,nba_401810963
L005316,nba_401809994
L005317,nba_401809994
L005318,nba_401809994
L005319,nba_401809994
L005320,nba_401810174
L005321,nba_401810174
L005322,nba_401810174
L005323,nba_401810174
L005324,nba_401810010
L005325,nba_401810010
L005326,nba_401810010
L005327,nba_401810010
L005328,nba_401810788
L005329,nba_401810788
L005330,nba_401810788
L005331,nba_401810788
L005332,nba_401809971
L005333,nba_401809971
L005334,nba_401809971
L005335,nba_401809971
L005336,nba_401810139
L005337,nba_401810139
L005338,nba_401810139
L005339,nba_401810139
L005340,nba_401810834
L005341,nba_401810834
L005342,nba_401810834
L005343,nba_401810834
L005344,nba_401810777
L005345,nba_401810777
L005346,nba_401810777
L005347,nba_401810777
L005348,nba_401810724
L005349,nba_401810724
L005350,nba_401810724
L005351,nba_401810724
L005352,
L005353,
L005354,
L005355,
L005356,
L005357,
L005358,
L005359,
L005360,
L005361,
L005362,
L005363,
L005364,
L005365,
L005366,
L005367,
L005368,
L005369,
L005370,
L005371,
L005372,
L005373,
L005374,
L005375,
L005376,
L005377,
L005378,
L005379,
L005380,
L005381,
L005382,
L005383,
L005384,
L005385,
L005386,
L005387,
L005388,
L005389,
L005390,
L005391,
L005392,
L005393,
L005394,
L005395,
L005396,
L005397,
L005398,
L005399,
L005400,
L005401,
L005402,
L005403,
L005404,
L005405,
L005406,
L005407,
L005408,
L005409,
L005410,
L005411,
L005412,
L005413,
L005414,
L005415,
L005416,
L005417,
L005418,
L005419,
L005420,
L005421,
L005422,
L005423,
L005424,
L005425,
L005426,
L005427,
L005428,
L005429,
L005430,
L005431,
L005432,
L005433,
L005434,
L005435,
L005436,
L005437,
L005438,
L005439,
L005440,
L005441,
L005442,
L005443,
L005444,
L005445,
L005446,
L005447,
L005448,
L005449,
L005450,
L005451,
L005452,
L005453,
L005454,
L005455,
L005456,
L005457,
L005458,
L005459,
L005460,
L005461,
L005462,
L005463,
L005464,
L005465,
L005466,
L005467,
L005468,
L005469,
L005470,
L005471,
L005472,
L005473,
L005474,
L005475,
L005476,
L005477,
L005478,
L005479,
L005480,
L005481,
L005482,
L005483,
L005484,
L005485,
L005486,
L005487,
L005488,
L005489,
L005490,
L005491,
L005492,
L005493,
L005494,
L005495,
L005496,
L005497,
L005498,
L005499,
L005500,
L005501,
L005502,
L005503,
L005504,
L005505,
L005506,
L005507,
L005508,
L005509,
L005510,
L005511,
L005512,
L005513,
L005514,
L005515,
L005516,
L005517,
L005518,
L005519,
L005520,
L005521,
L005522,
L005523,
L005524,
L005525,
L005526,
L005527,
L005528,
L005529,
L005530,
L005531,
L005532,
L005533,
L005534,
L005535,
L005536,
L005537,
L005538,
L005539,
L005540,
L005541,
L005542,
L005543,
L005544,
L005545,
L005546,
L005547,
L005548,
L005549,
L005550,
L005551,
L005552,
L005553,
L005554,
L005555,
L005556,
L005557,
L005558,
L005559,
L005560,
L005561,
L005562,
L005563,
L005564,
L005565,
L005566,
L005567,
L005568,
L005569,
L005570,
L005571,
L005572,
L005573,
L005574,
L005575,
L005576,
L005577,
L005578,
L005579,
L005580,
L005581,
L005582,
L005583,
L005584,
L005585,
L005586,
L005587,
L005588,
L005589,
L005590,
L005591,
L005592,
L005593,
L005594,
L005595,
L005596,
L005597,
L005598,
L005599,
L005600,
L005601,
L005602,
L005603,
L005604,
L005605,
L005606,
L005607,
L005608,
L005609,
L005610,
L005611,
L005612,
L005613,
L005614,
L005615,
L005616,
L005617,
L005618,
L005619,
L005620,
L005621,
L005622,
L005623,
L005624,
L005625,
L005626,
L005627,
L005628,
L005629,
L005630,
L005631,
L005632,
L005633,
L005634,
L005635,
L005636,
L005637,
L005638,
L005639,
L005640,
L005641,
L005642,
L005643,
L005644,
L005645,
L005646,
L005647,
L005648,
L005649,
L005650,
L005651,
L005652,
L005653,
L005654,
L005655,
L005656,
L005657,
L005658,
L005659,
L005660,
L005661,
L005662,
L005663,
L005664,
L005665,
L005666,
L005667,
L005668,
L005669,
L005670,
L005671,
L005672,
L005673,
L005674,
L005675,
L005676,
L005677,
L005678,
L005679,
L005680,
L005681,
L005682,
L005683,
L005684,
L005685,
L005686,
L005687,
L005688,
L005689,
L005690,
L005691,
L005692,
L005693,
L005694,
L005695,
L005696,
L005697,
L005698,
L005699,
L005700,
L005701,
L005702,
L005703,
L005704,
L005705,
L005706,
L005707,
L005708,
L005709,
L005710,
L005711,
L005712,
L005713,
L005714,
L005715,
L005716,
L005717,
L005718,
L005719,
L005720,
L005721,
L005722,
L005723,
L005724,
L005725,
L005726,
L005727,
L005728,
L005729,
L005730,
L005731,
L005732,
L005733,
L005734,
L005735,
L005736,
L005737,
L005738,
L005739,
L005740,
L005741,
L005742,
L005743,
L005744,
L005745,
L005746,
L005747,
L005748,
L005749,
L005750,
L005751,
L005752,
L005753,
L005754,
L005755,
L005756,
L005757,
L005758,
L005759,
L005760,
L005761,
L005762,
L005763,
L005764,
L005765,
L005766,
L005767,
L005768,
L005769,
L005770,
L005771,
L005772,
L005773,
L005774,
L005775,
L005776,
L005777,
L005778,
L005779,
L005780,
L005781,
L005782,
L005783,
L005784,
L005785,
L005786,
L005787,
L005788,
L005789,
L005790,
L005791,
L005792,
L005793,
L005794,
L005795,
L005796,
L005797,
L005798,
L005799,
L005800,
L005801,
L005802,
L005803,
L005804,
L005805,
L005806,
L005807,
L005808,
L005809,
L005810,
L005811,
L005812,
L005813,
L005814,
L005815,
L005816,
L005817,
L005818,
L005819,
L005820,
L005821,
L005822,
L005823,
L005824,
L005825,
L005826,
L005827,
L005828,
L005829,
L005830,
L005831,
L005832,
L005833,
L005834,
L005835,
L005836,
L005837,
L005838,
L005839,
L005840,
L005841,
L005842,
L005843,
L005844,
L005845,
L005846,
L005847,
L005848,
L005849,
L005850,
L005851,
L005852,
L005853,
L005854,
L005855,
L005856,
L005857,
L005858,
L005859,
L005860,
L005861,
L005862,
L005863,
L005864,
L005865,
L005866,
L005867,
L005868,
L005869,
L005870,
L005871,
L005872,
L005873,
L005874,
L005875,
L005876,
L005877,
L005878,
L005879,
L005880,
L005881,
L005882,
L005883,
L005884,
L005885,
L005886,
L005887,
L005888,
L005889,
L005890,
L005891,
L005892,
L005893,
L005894,
L005895,
L005896,
L005897,
L005898,
L005899,
L005900,
L005901,
L005902,
L005903,
L005904,
L005905,
L005906,
L005907,
L005908,
L005909,
L005910,
L005911,
L005912,
L005913,
L005914,
L005915,
L005916,
L005917,
L005918,
L005919,
L005920,
L005921,
L005922,
L005923,
L005924,
L005925,
L005926,
L005927,
L005928,
L005929,
L005930,
L005931,
L005932,
L005933,
L005934,
L005935,
L005936,
L005937,
L005938,
L005939,
L005940,
L005941,
L005942,
L005943,
L005944,
L005945,
L005946,
L005947,
L005948,
L005949,
L005950,
L005951,
L005952,
L005953,
L005954,
L005955,
L005956,
L005957,
L005958,
L005959,
L005960,
L005961,
L005962,
L005963,
L005964,
L005965,
L005966,
L005967,
L005968,
L005969,
L005970,
L005971,
L005972,
L005973,
L005974,
L005975,
L005976,
L005977,
L005978,
L005979,
L005980,
L005981,
L005982,
L005983,
L005984,
L005985,
L005986,
L005987,
L005988,
L005989,
L005990,
L005991,
L005992,
L005993,
L005994,
L005995,
L005996,
L005997,
L005998,
L005999,
L006000,
L006001,
L006002,
L006003,
L006004,
L006005,
L006006,
L006007,
L006008,
L006009,
L006010,
L006011,
L006012,
L006013,
L006014,
L006015,
L006016,
L006017,
L006018,
L006019,
L006020,
L006021,
L006022,
L006023,
L006024,
L006025,
L006026,
L006027,
L006028,
L006029,
L006030,
L006031,
L006032,
L006033,
L006034,
L006035,
L006036,
L006037,
L006038,
L006039,
L006040,
L006041,
L006042,
L006043,
L006044,
L006045,
L006046,
L006047,
L006048,
L006049,
L006050,
L006051,
L006052,
L006053,
L006054,
L006055,
L006056,
L006057,
L006058,
L006059,
L006060,
L006061,
L006062,
L006063,
L006064,
L006065,
L006066,
L006067,
L006068,
L006069,
L006070,
L006071,
L006072,
L006073,
L006074,
L006075,
L006076,
L006077,
L006078,
L006079,
L006080,
L006081,
L006082,
L006083,
L006084,
L006085,
L006086,
L006087,
L006088,
L006089,
L006090,
L006091,
L006092,
L006093,
L006094,
L006095,
L006096,
L006097,
L006098,
L006099,
L006100,
L006101,
L006102,
L006103,
L006104,
L006105,
L006106,
L006107,
L006108,
L006109,
L006110,
L006111,
L006112,
L006113,
L006114,
L006115,
L006116,
L006117,
L006118,
L006119,
L006120,
L006121,
L006122,
L006123,
L006124,
L006125,
L006126,
L006127,
L006128,
L006129,
L006130,
L006131,
L006132,
L006133,
L006134,
L006135,
L006136,
L006137,
L006138,
L006139,
L006140,
L006141,
L006142,
L006143,
L006144,
L006145,
L006146,
L006147,
L006148,
L006149,
L006150,
L006151,
L006152,
L006153,
L006154,
L006155,
L006156,
L006157,
L006158,
L006159,
L006160,
L006161,
L006162,
L006163,
L006164,
L006165,
L006166,
L006167,
L006168,
L006169,
L006170,
L006171,
L006172,
L006173,
L006174,
L006175,
L006176,
L006177,
L006178,
L006179,
L006180,
L006181,
L006182,
L006183,
L006184,
L006185,
L006186,
L006187,
L006188,
L006189,
L006190,
L006191,
L006192,
L006193,
L006194,
L006195,
L006196,
L006197,
L006198,
L006199,
L006200,
L006201,
L006202,
L006203,
L006204,
L006205,
L006206,
L006207,
L006208,
L006209,
L006210,
L006211,
L006212,
L006213,
L006214,
L006215,
L006216,
L006217,
L006218,
L006219,
L006220,
L006221,
L006222,
L006223,
L006224,
L006225,
L006226,
L006227,
L006228,
L006229,
L006230,
L006231,
L006232,
L006233,
L006234,
L006235,
L006236,
L006237,
L006238,
L006239,
L006240,
L006241,
L006242,
L006243,
L006244,
L006245,
L006246,
L006247,
L006248,
L006249,
L006250,
L006251,
L006252,
L006253,
L006254,
L006255,
L006256,
L006257,
L006258,
L006259,
L006260,
L006261,
L006262,
L006263,
L006264,
L006265,
L006266,
L006267,
L006268,
L006269,
L006270,
L006271,
L006272,
L006273,
L006274,
L006275,
L006276,
L006277,
L006278,
L006279,
L006280,
L006281,
L006282,
L006283,
L006284,
L006285,
L006286,
L006287,
L006288,
L006289,
L006290,
L006291,
L006292,
L006293,
L006294,
L006295,
L006296,
L006297,
L006298,
L006299,
L006300,
L006301,
L006302,
L006303,
L006304,
L006305,
L006306,
L006307,
L006308,
L006309,
L006310,
L006311,
L006312,
L006313,
L006314,
L006315,
L006316,
L006317,
L006318,
L006319,
L006320,
L006321,
L006322,
L006323,
L006324,
L006325,
L006326,
L006327,
L006328,
L006329,
L006330,
L006331,
L006332,
L006333,
L006334,
L006335,
L006336,
L006337,
L006338,
L006339,
L006340,
L006341,
L006342,
L006343,
L006344,
L006345,
L006346,
L006347,
L006348,
L006349,
L006350,
L006351,
L006352,
L006353,
L006354,
L006355,
L006356,
L006357,
L006358,
L006359,
L006360,
L006361,
L006362,
L006363,
L006364,
L006365,
L006366,
L006367,
L006368,
L006369,
L006370,
L006371,
L006372,
L006373,
L006374,
L006375,
L006376,
L006377,
L006378,
L006379,
L006380,
L006381,
L006382,
L006383,
L006384,
L006385,
L006386,
L006387,
L006388,
L006389,
L006390,
L006391,
L006392,
L006393,
L006394,
L006395,
L006396,
L006397,
L006398,
L006399,
L006400,
L006401,
L006402,
L006403,
L006404,
L006405,
L006406,
L006407,
L006408,
L006409,
L006410,
L006411,
L006412,
L006413,
L006414,
L006415,
L006416,
L006417,
L006418,
L006419,
L006420,
L006421,
