listing_id,raw_title,raw_date,raw_venue,source,candidate_event_id,cand_home_team,cand_away_team,cand_venue_canonical,cand_event_date,cand_venue_lat,cand_venue_lon,blocking_score,label,split
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810912,Utah Jazz,Washington Wizards,Delta Center,2026-03-26T01:00Z,40.7683,-111.9011,6.3864665,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810940,Charlotte Hornets,Boston Celtics,Spectrum Center,2026-03-29T22:00Z,35.2251,-80.8392,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810954,Orlando Magic,Phoenix Suns,Kia Center,2026-03-31T23:00Z,28.5392,-81.3839,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810946,Miami Heat,Philadelphia 76ers,Kaseya Center,2026-03-30T23:00Z,25.7814,-80.187,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810920,Orlando Magic,Sacramento Kings,Kia Center,2026-03-26T23:00Z,28.5392,-81.3839,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810918,Charlotte Hornets,New York Knicks,Spectrum Center,2026-03-26T23:00Z,35.2251,-80.8392,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810955,Brooklyn Nets,Charlotte Hornets,Barclays Center,2026-03-31T23:30Z,40.6826,-73.9754,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810925,Oklahoma City Thunder,Chicago Bulls,Paycom Center,2026-03-28T00:00Z,35.4634,-97.5151,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810939,Brooklyn Nets,Sacramento Kings,Barclays Center,2026-03-29T22:00Z,40.6826,-73.9754,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810935,Minnesota Timberwolves,Detroit Pistons,Target Center,2026-03-28T21:30Z,44.9795,-93.276,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810913,Minnesota Timberwolves,Houston Rockets,Target Center,2026-03-26T01:42Z,44.9795,-93.276,0.44231817,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810950,Dallas Mavericks,Minnesota Timberwolves,American Airlines Center,2026-03-31T00:30Z,32.7905,-96.8104,0.37418914,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810905,Phoenix Suns,Denver Nuggets,Mortgage Matchup Center,2026-03-25T03:00Z,33.4457,-112.0712,0.37418914,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810949,San Antonio Spurs,Chicago Bulls,Frost Bank Center,2026-03-31T00:00Z,29.4269,-98.4375,0.37418914,0,train
L000007,Washington Wizards at Golden State Warriors,"March 28, 2026",Chase Center,official_feed,nba_401810936,Phoenix Suns,Utah Jazz,Mortgage Matchup Center,2026-03-29T02:00Z,33.4457,-112.0712,0.37418914,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812677,Golden State Warriors,Los Angeles Lakers,Chase Center,2025-10-06T00:30Z,37.768,-122.3878,7.5154305,1,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812689,Golden State Warriors,Portland Trail Blazers,Chase Center,2025-10-09T02:00Z,37.768,-122.3878,4.985609,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812482,Los Angeles Lakers,Phoenix Suns,Acrisure Arena,2025-10-04T02:00Z,33.7797,-116.4453,2.6846116,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nfl_401772743,Baltimore Ravens,Houston Texans,M&T Bank Stadium,2025-10-05T17:00Z,39.278,-76.6227,1.9063854,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nfl_401772850,New York Jets,Dallas Cowboys,MetLife Stadium,2025-10-05T17:00Z,40.8135,-74.0745,1.789741,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nfl_401772851,Indianapolis Colts,Las Vegas Raiders,Lucas Oil Stadium,2025-10-05T17:00Z,39.7601,-86.1639,1.789741,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nfl_401772939,Los Angeles Rams,San Francisco 49ers,SoFi Stadium,2025-10-03T00:15Z,33.9535,-118.3392,1.6865475,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812686,Miami Heat,San Antonio Spurs,Kaseya Center,2025-10-08T23:30Z,25.7814,-80.187,0.44231817,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812685,Minnesota Timberwolves,Indiana Pacers,Target Center,2025-10-08T00:00Z,44.9795,-93.276,0.44231817,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812678,Miami Heat,Milwaukee Bucks,Kaseya Center,2025-10-06T23:30Z,25.7814,-80.187,0.44231817,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812690,Sacramento Kings,Toronto Raptors,Golden 1 Center,2025-10-09T02:00Z,38.5802,-121.4997,0.37418914,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812679,Houston Rockets,Atlanta Hawks,Toyota Center (Houston),2025-10-07T00:00Z,29.7508,-95.3621,0.37418914,0,train
L000008,LAL at GSW,"October 6, 2025",Chase Center,scraped_feed_b,nba_401812687,Houston Rockets,Utah Jazz,Toyota Center (Houston),2025-10-09T00:00Z,29.7508,-95.3621,0.37418914,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401812677,Golden State Warriors,Los Angeles Lakers,Chase Center,2025-10-06T00:30Z,37.768,-122.3878,17.342794,1,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401811025,Golden State Warriors,Los Angeles Lakers,Chase Center,2026-04-10T02:00Z,37.768,-122.3878,17.342794,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810608,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2026-02-08T01:30Z,34.043,-118.2673,14.990984,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401809244,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-22T02:00Z,34.043,-118.2673,14.990984,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401812710,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-13T01:30Z,34.043,-118.2673,14.990984,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810051,Golden State Warriors,Indiana Pacers,Chase Center,2025-11-10T01:30Z,37.768,-122.3878,12.534175,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810654,Golden State Warriors,Boston Celtics,Chase Center,2026-02-20T03:00Z,37.768,-122.3878,12.345697,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401812689,Golden State Warriors,Portland Trail Blazers,Chase Center,2025-10-09T02:00Z,37.768,-122.3878,11.947077,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810425,Golden State Warriors,Portland Trail Blazers,Chase Center,2026-01-14T04:00Z,37.768,-122.3878,11.947077,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401809798,Golden State Warriors,Portland Trail Blazers,Chase Center,2025-11-22T03:00Z,37.768,-122.3878,11.947077,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810737,Golden State Warriors,LA Clippers,Chase Center,2026-03-03T03:00Z,37.768,-122.3878,11.283136,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401812737,Golden State Warriors,LA Clippers,Chase Center,2025-10-18T02:00Z,37.768,-122.3878,11.283136,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401809982,Golden State Warriors,LA Clippers,Chase Center,2025-10-29T03:00Z,37.768,-122.3878,11.283136,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810928,Golden State Warriors,Washington Wizards,Chase Center,2026-03-28T02:00Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810381,Golden State Warriors,Milwaukee Bucks,Chase Center,2026-01-08T03:00Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810915,Golden State Warriors,Brooklyn Nets,Chase Center,2026-03-26T02:00Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401809240,Golden State Warriors,Dallas Mavericks,Chase Center,2025-12-25T22:17Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401809237,Golden State Warriors,Denver Nuggets,Chase Center,2025-10-24T02:17Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810997,Golden State Warriors,Houston Rockets,Chase Center,2026-04-06T02:00Z,37.768,-122.3878,10.736663,0,train
L000009,LOS ANGELES LAKERS VS GOLDEN STATE WARRIORS,10/6/25,Chase Center Arena,partner_feed_a,nba_401810675,Golden State Warriors,Denver Nuggets,Chase Center,2026-02-22T20:30Z,37.768,-122.3878,10.736663,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401812677,Golden State Warriors,Los Angeles Lakers,Chase Center,2025-10-06T00:30Z,37.768,-122.3878,5.16362,1,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810608,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2026-02-08T01:30Z,34.043,-118.2673,5.16362,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401809244,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-22T02:00Z,34.043,-118.2673,5.16362,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401811025,Golden State Warriors,Los Angeles Lakers,Chase Center,2026-04-10T02:00Z,37.768,-122.3878,5.16362,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401812710,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-13T01:30Z,34.043,-118.2673,5.16362,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401809240,Golden State Warriors,Dallas Mavericks,Chase Center,2025-12-25T22:17Z,37.768,-122.3878,4.584692,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810899,Dallas Mavericks,Golden State Warriors,American Airlines Center,2026-03-24T01:30Z,32.7905,-96.8104,4.584692,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810485,Dallas Mavericks,Golden State Warriors,American Airlines Center,2026-01-23T00:30Z,32.7905,-96.8104,4.584692,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401812724,Los Angeles Lakers,Dallas Mavericks,T-Mobile Arena,2025-10-16T02:30Z,36.1028,-115.1784,4.474353,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810503,Dallas Mavericks,Los Angeles Lakers,American Airlines Center,2026-01-25T01:30Z,32.7905,-96.8104,4.474353,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810646,Los Angeles Lakers,Dallas Mavericks,crypto.com Arena,2026-02-13T03:00Z,34.043,-118.2673,4.474353,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401809820,Los Angeles Lakers,Dallas Mavericks,crypto.com Arena,2025-11-29T03:00Z,34.043,-118.2673,4.474353,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810995,Dallas Mavericks,Los Angeles Lakers,American Airlines Center,2026-04-05T23:30Z,32.7905,-96.8104,4.474353,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810737,Golden State Warriors,LA Clippers,Chase Center,2026-03-03T03:00Z,37.768,-122.3878,4.406898,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401866756,LA Clippers,Golden State Warriors,Intuit Dome,2026-04-16T02:00Z,33.9425,-118.3411,4.406898,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401812737,Golden State Warriors,LA Clippers,Chase Center,2025-10-18T02:00Z,37.768,-122.3878,4.406898,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401809982,Golden State Warriors,LA Clippers,Chase Center,2025-10-29T03:00Z,37.768,-122.3878,4.406898,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810363,LA Clippers,Golden State Warriors,Intuit Dome,2026-01-06T03:00Z,33.9425,-118.3411,4.406898,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810664,Los Angeles Lakers,LA Clippers,crypto.com Arena,2026-02-21T03:15Z,34.043,-118.2673,4.2893677,0,train
L000010,LAL vs GSW,October 6,,scraped_feed_c,nba_401810488,LA Clippers,Los Angeles Lakers,Intuit Dome,2026-01-23T03:00Z,33.9425,-118.3411,4.2893677,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401812677,Golden State Warriors,Los Angeles Lakers,Chase Center,2025-10-06T00:30Z,37.768,-122.3878,7.5154305,1,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401811025,Golden State Warriors,Los Angeles Lakers,Chase Center,2026-04-10T02:00Z,37.768,-122.3878,7.5154305,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401809240,Golden State Warriors,Dallas Mavericks,Chase Center,2025-12-25T22:17Z,37.768,-122.3878,6.936502,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810737,Golden State Warriors,LA Clippers,Chase Center,2026-03-03T03:00Z,37.768,-122.3878,6.758708,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401812737,Golden State Warriors,LA Clippers,Chase Center,2025-10-18T02:00Z,37.768,-122.3878,6.758708,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401809982,Golden State Warriors,LA Clippers,Chase Center,2025-10-29T03:00Z,37.768,-122.3878,6.758708,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810608,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2026-02-08T01:30Z,34.043,-118.2673,5.16362,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401809244,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-22T02:00Z,34.043,-118.2673,5.16362,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401812710,Los Angeles Lakers,Golden State Warriors,crypto.com Arena,2025-10-13T01:30Z,34.043,-118.2673,5.16362,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810928,Golden State Warriors,Washington Wizards,Chase Center,2026-03-28T02:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810381,Golden State Warriors,Milwaukee Bucks,Chase Center,2026-01-08T03:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810915,Golden State Warriors,Brooklyn Nets,Chase Center,2026-03-26T02:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401809237,Golden State Warriors,Denver Nuggets,Chase Center,2025-10-24T02:17Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810997,Golden State Warriors,Houston Rockets,Chase Center,2026-04-06T02:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810675,Golden State Warriors,Denver Nuggets,Chase Center,2026-02-22T20:30Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810146,Golden State Warriors,Utah Jazz,Chase Center,2025-11-25T03:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401836796,Golden State Warriors,Minnesota Timberwolves,Chase Center,2025-12-13T03:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810821,Golden State Warriors,Minnesota Timberwolves,Chase Center,2026-03-14T02:00Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401810411,Golden State Warriors,Atlanta Hawks,Chase Center,2026-01-12T01:30Z,37.768,-122.3878,5.146761,0,train
L000011,LAL a GSW,,Chase Center,scraped_feed_b,nba_401809976,Golden State Warriors,Memphis Grizzlies,Chase Center,2025-10-28T02:00Z,37.768,-122.3878,5.146761,0,train
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810416,Dallas Mavericks,Brooklyn Nets,American Airlines Center,2026-01-13T01:30Z,32.7905,-96.8104,9.740894,1,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810430,Dallas Mavericks,Denver Nuggets,American Airlines Center,2026-01-15T02:30Z,32.7905,-96.8104,6.706914,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810438,Dallas Mavericks,Utah Jazz,American Airlines Center,2026-01-16T01:30Z,32.7905,-96.8104,6.706914,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810390,Brooklyn Nets,LA Clippers,Barclays Center,2026-01-10T00:30Z,40.6826,-73.9754,3.6878214,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810401,Chicago Bulls,Dallas Mavericks,United Center,2026-01-11T01:00Z,41.8807,-87.6742,3.3018966,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810429,New Orleans Pelicans,Brooklyn Nets,Smoothie King Center,2026-01-15T01:00Z,29.949,-90.0821,3.222532,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810417,Sacramento Kings,Los Angeles Lakers,Golden 1 Center,2026-01-13T03:00Z,38.5802,-121.4997,2.1639302,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810424,Los Angeles Lakers,Atlanta Hawks,crypto.com Arena,2026-01-14T03:30Z,34.043,-118.2673,1.789741,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810441,Los Angeles Lakers,Charlotte Hornets,crypto.com Arena,2026-01-16T03:30Z,34.043,-118.2673,1.789741,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810403,Orlando Magic,New Orleans Pelicans,Kia Center,2026-01-11T20:00Z,28.5392,-81.3839,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810395,Portland Trail Blazers,Houston Rockets,Moda Center,2026-01-10T03:00Z,45.5316,-122.6668,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810406,Portland Trail Blazers,New York Knicks,Moda Center,2026-01-11T23:00Z,45.5316,-122.6668,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810439,Golden State Warriors,New York Knicks,Chase Center,2026-01-16T03:00Z,37.768,-122.3878,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810440,Portland Trail Blazers,Atlanta Hawks,Moda Center,2026-01-16T03:00Z,45.5316,-122.6668,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810428,Chicago Bulls,Utah Jazz,United Center,2026-01-15T01:00Z,41.8807,-87.6742,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810411,Golden State Warriors,Atlanta Hawks,Chase Center,2026-01-12T01:30Z,37.768,-122.3878,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810419,Miami Heat,Phoenix Suns,Kaseya Center,2026-01-14T00:30Z,25.7814,-80.187,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810388,Orlando Magic,Philadelphia 76ers,Kia Center,2026-01-10T00:00Z,28.5392,-81.3839,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810408,Oklahoma City Thunder,Miami Heat,Paycom Center,2026-01-12T00:00Z,35.4634,-97.5151,0.44231817,0,val
L000012,DAL vs BKN,2026-01-13,AAC,partner_feed_a,nba_401810394,Golden State Warriors,Sacramento Kings,Chase Center,2026-01-10T03:00Z,37.768,-122.3878,0.44231817,0,val
L000013,Dalla&nbsp;Mavericks vs Brooklyn Nets,2026-01-13,American Airlines Center,scraped_feed_b,nba_401810416,Dallas Mavericks,Brooklyn Nets,American Airlines Center,2026-01-13T01:30Z,32.7905,-96.8104,15.251663,1,val
L000013,Dalla&nbsp;Mavericks vs Brooklyn Nets,2026-01-13,American Airlines Center,scraped_feed_b,nba_401810430,Dallas Mavericks,Denver Nuggets,American Airlines Center,2026-01-15T02:30Z,32.7905,-96.8104,9.1837015,0,val
L000013,Dalla&nbsp;Mavericks vs Brooklyn Nets,2026-01-13,American Airlines Center,scraped_feed_b,nba_401810438,Dallas Mavericks,Utah Jazz,American Airlines Center,2026-01-16T01:30Z,32.7905,-96.8104,9.1837015,0,val
L000013,Dalla&nbsp;Mavericks vs Brooklyn Nets,2026-01-13,American Airlines Center,scraped_feed_b,nba_401810390,Brooklyn Nets,LA Clippers,Barclays Center,2026-01-10T00:30Z,40.6826,-73.9754,6.9333243,0,val
L000013,Dalla&nbsp;Mavericks vs Brooklyn Nets,2026-01-13,American Airlines Center,scraped_feed_b,nba_401810429,New Orleans Pelicans,Brooklyn Nets,Smoothie King Center,2026-01-15T01:00Z,29.949,-90.0821,6.070875,0,val
